Time	Open	High	Low	Close	Volume
2017-03-15 12:00:00	139.425	140.13	139.024	139.94	210
2017-03-15 16:00:00	139.94	140.749	139.743	140.446	181
2017-03-16 12:00:00	140.698	141.003	140.264	140.8	210
2017-03-16 16:00:00	140.8	140.8	140.38	140.658	181
2017-03-17 12:00:00	140.964	140.964	140.41	140.74	210
2017-03-17 16:00:00	140.74	140.94	139.895	139.913	180
2017-03-20 12:00:00	140.342	141.333	140.23	141.102	210
2017-03-20 16:00:00	141.103	141.482	140.86	141.48	181
2017-03-21 12:00:00	142.164	142.782	140.312	140.562	210
2017-03-21 16:00:00	140.57	140.72	139.73	139.845	181
2017-03-22 12:00:00	139.83	141.38	139.78	140.98	210
2017-03-22 16:00:00	140.973	141.59	140.642	141.433	180
2017-03-23 12:00:00	141.345	141.58	140.61	141.17	210
2017-03-23 16:00:00	141.18	141.325	140.624	140.92	180
2017-03-24 12:00:00	141.423	141.73	140.953	141.28	210
2017-03-24 16:00:00	141.289	141.322	140.364	140.637	181
2017-03-27 12:00:00	139.34	141.038	138.62	140.968	210
2017-03-27 16:00:00	140.961	141.208	140.698	140.878	180
2017-03-28 12:00:00	140.879	143.04	140.608	142.841	210
2017-03-28 16:00:00	142.841	144.028	142.841	143.8	181
2017-03-29 12:00:00	143.67	144.19	143.187	143.529	210
2017-03-29 16:00:00	143.526	144.47	143.511	144.121	180
2017-03-30 12:00:00	144.156	144.49	143.496	143.719	210
2017-03-30 16:00:00	143.73	144.13	143.661	143.917	180
2017-03-31 12:00:00	143.652	144.256	143.081	144.059	210
2017-03-31 16:00:00	144.062	144.113	143.503	143.712	180
2017-04-03 12:00:00	143.687	144.106	143.052	143.578	210
2017-04-03 16:00:00	143.579	143.889	143.35	143.669	181
2017-04-04 12:00:00	143.226	144.477	143.188	144.138	210
2017-04-04 16:00:00	144.138	144.879	144.026	144.725	181
2017-04-05 12:00:00	144.626	145.438	144.338	145.338	210
2017-04-05 16:00:00	145.344	145.458	143.81	143.995	181
2017-04-06 12:00:00	144.255	144.507	143.476	143.896	210
2017-04-06 16:00:00	143.896	144.409	143.456	143.635	181
2017-04-07 12:00:00	143.637	144.16	143.268	143.976	210
2017-04-07 16:00:00	143.977	144.01	143.308	143.338	181
2017-04-10 12:00:00	143.699	143.856	143.05	143.608	210
2017-04-10 16:00:00	143.607	143.746	142.902	143.158	181
2017-04-11 12:00:00	142.895	143.309	140.056	141.781	210
2017-04-11 16:00:00	141.779	142.14	141.003	141.608	181
2017-04-12 12:00:00	141.546	142.131	141.046	141.132	210
2017-04-12 16:00:00	141.126	141.792	141.006	141.775	181
2017-04-13 12:00:00	141.857	142.37	141.55	141.918	210
2017-04-13 16:00:00	141.93	142.022	141.046	141.046	181
2017-04-17 12:00:00	141.177	141.688	140.862	141.371	210
2017-04-17 16:00:00	141.371	141.851	141.306	141.738	181
2017-04-18 12:00:00	141.408	142.029	141.107	141.346	210
2017-04-18 16:00:00	141.348	141.559	141.118	141.148	181
2017-04-19 12:00:00	141.809	141.984	141.308	141.46	210
2017-04-19 16:00:00	141.46	141.482	140.446	140.656	181
2017-04-20 12:00:00	141.217	142.918	141.155	142.768	210
2017-04-20 16:00:00	142.768	142.909	142.389	142.419	181
2017-04-21 12:00:00	142.498	142.669	142.108	142.363	210
2017-04-21 16:00:00	142.358	142.42	141.848	142.248	181
2017-04-24 12:00:00	143.509	143.938	143.178	143.768	210
2017-04-24 16:00:00	143.777	143.866	143.543	143.588	181
2017-04-25 12:00:00	143.878	144.69	143.878	144.438	210
2017-04-25 16:00:00	144.43	144.89	144.426	144.516	181
2017-04-26 12:00:00	144.479	144.589	143.807	144.118	210
2017-04-26 16:00:00	144.118	144.58	143.368	143.648	181
2017-04-27 12:00:00	143.886	144.138	143.301	143.876	210
2017-04-27 16:00:00	143.883	143.89	143.506	143.768	181
2017-04-28 12:00:00	143.956	144.289	143.258	144.259	210
2017-04-28 16:00:00	144.259	144.27	143.447	143.607	181
2017-05-01 12:00:00	144.985	146.67	144.908	146.557	210
2017-05-01 16:00:00	146.559	147.182	146.429	146.575	181
2017-05-02 12:00:00	147.526	148.08	146.978	147.408	210
2017-05-02 16:00:00	147.415	147.63	146.835	147.408	181
2017-05-03 12:00:00	145.506	147.489	144.268	147.04	210
2017-05-03 16:00:00	147.037	147.449	146.502	146.936	182
2017-05-04 12:00:00	146.517	147.117	145.809	146.515	210
2017-05-04 16:00:00	146.518	146.663	146.226	146.496	181
2017-05-05 12:00:00	146.756	148.9	146.748	148.517	210
2017-05-05 16:00:00	148.52	148.968	148.476	148.949	181
2017-05-08 12:00:00	149.028	153.242	149.017	152.708	210
2017-05-08 16:00:00	152.702	153.689	152.449	152.998	181
2017-05-09 12:00:00	153.776	154.868	153.506	154.338	210
2017-05-09 16:00:00	154.341	154.438	153.457	153.957	181
2017-05-10 12:00:00	153.596	153.929	152.11	153.37	210
2017-05-10 16:00:00	153.367	153.631	152.838	153.226	181
2017-05-11 12:00:00	152.648	153.538	152.301	152.67	210
2017-05-11 16:00:00	152.671	154.059	152.639	153.937	181
2017-05-12 12:00:00	154.598	156.41	154.598	155.9	210
2017-05-12 16:00:00	155.901	156.184	155.53	156.095	181
2017-05-15 12:00:00	156.008	156.638	155.042	155.178	210
2017-05-15 16:00:00	155.181	155.678	155.11	155.651	181
2017-05-16 12:00:00	155.976	156.03	154.717	155.289	210
2017-05-16 16:00:00	155.298	155.469	154.966	155.446	181
2017-05-17 12:00:00	153.916	154.549	150.135	151.915	210
2017-05-17 16:00:00	151.911	152.129	149.726	150.179	181
2017-05-18 12:00:00	151.237	153.329	151.117	152.218	210
2017-05-18 16:00:00	152.219	153.212	151.899	152.447	181
2017-05-19 12:00:00	153.356	153.97	153.007	153.639	210
2017-05-19 16:00:00	153.638	153.69	152.627	152.907	181
2017-05-22 12:00:00	154.026	154.558	152.907	153.95	210
2017-05-22 16:00:00	153.949	154.104	153.578	153.975	181
2017-05-23 12:00:00	154.819	154.868	153.309	153.537	210
2017-05-23 16:00:00	153.536	153.783	153.368	153.766	181
2017-05-24 12:00:00	153.805	154.148	152.678	153.079	210
2017-05-24 16:00:00	153.079	153.49	152.909	153.227	181
2017-05-25 12:00:00	153.668	154.31	153.03	154.309	210
2017-05-25 16:00:00	154.31	154.329	153.683	153.869	181
2017-05-26 12:00:00	153.808	154.209	153.458	153.59	210
2017-05-26 16:00:00	153.588	153.915	153.308	153.558	181
2017-05-30 12:00:00	153.346	154.39	153.329	154.359	210
2017-05-30 16:00:00	154.359	154.42	153.615	153.616	181
2017-05-31 12:00:00	154.005	154.169	152.376	152.939	210
2017-05-31 16:00:00	152.937	153.24	152.457	152.746	181
2017-06-01 12:00:00	153.149	153.319	152.208	152.95	210
2017-06-01 16:00:00	152.922	153.14	152.687	153.049	181
2017-06-02 12:00:00	153.526	154.669	152.888	154.618	210
2017-06-02 16:00:00	154.62	155.439	154.598	155.288	181
2017-06-05 12:00:00	154.268	154.439	153.458	153.828	210
2017-06-05 16:00:00	153.836	154.154	153.603	153.885	181
2017-06-06 12:00:00	153.868	154.789	153.789	154.69	210
2017-06-06 16:00:00	154.696	155.794	154.178	154.451	181
2017-06-07 12:00:00	154.959	155.966	154.508	154.907	210
2017-06-07 16:00:00	154.909	155.56	154.868	155.35	181
2017-06-08 12:00:00	155.248	155.489	154.401	155.008	210
2017-06-08 16:00:00	155.002	155.129	154.537	154.948	181
2017-06-09 12:00:00	155.169	155.18	150.41	151.309	210
2017-06-09 16:00:00	151.309	151.548	146.027	148.675	183
2017-06-12 12:00:00	145.595	146.068	142.618	143.67	210
2017-06-12 16:00:00	143.665	145.411	143.359	145.285	181
2017-06-13 12:00:00	147.107	147.43	145.146	146.328	210
2017-06-13 16:00:00	146.328	146.881	145.776	146.568	181
2017-06-14 12:00:00	147.467	147.48	145.377	145.511	210
2017-06-14 16:00:00	145.515	146.13	143.84	145.119	181
2017-06-15 12:00:00	143.098	144.169	142.229	143.738	210
2017-06-15 16:00:00	143.728	144.468	143.407	144.265	181
2017-06-16 12:00:00	143.709	144.49	142.996	143.006	210
2017-06-16 16:00:00	143.018	143.489	142.201	142.247	181
2017-06-19 12:00:00	143.897	146.183	143.7	145.931	210
2017-06-19 16:00:00	145.931	146.738	145.906	146.287	181
2017-06-20 12:00:00	146.828	146.837	145.005	145.272	210
2017-06-20 16:00:00	145.273	145.94	144.946	145.007	181
2017-06-21 12:00:00	145.48	145.77	144.61	145.413	210
2017-06-21 16:00:00	145.413	146.06	145.251	145.87	180
2017-06-22 12:00:00	145.73	146.433	145.112	146.341	210
2017-06-22 16:00:00	146.35	146.69	145.52	145.645	180
2017-06-23 12:00:00	145.132	147.02	145.103	146.9	210
2017-06-23 16:00:00	146.89	147.15	146.194	146.285	180
2017-06-26 12:00:00	147.08	148.28	145.38	146.33	210
2017-06-26 16:00:00	146.33	146.404	145.673	145.8	180
2017-06-27 12:00:00	145.012	146.14	144.79	145.073	210
2017-06-27 16:00:00	145.07	145.174	143.624	143.723	180
2017-06-28 12:00:00	143.92	145.854	143.16	145.66	206
2017-06-28 16:00:00	145.673	146.1	145.46	145.844	181
2017-06-29 12:00:00	144.7	145.1	142.733	142.881	210
2017-06-29 16:00:00	142.884	144.051	142.28	143.68	180
2017-06-30 12:00:00	144.133	144.95	143.78	144.204	210
2017-06-30 16:00:00	144.21	144.86	144.012	144.095	180
2017-07-03 12:00:00	144.96	145.303	143.103	143.603	210
2017-07-03 16:00:00	143.581	143.581	143.581	143.581	1
2017-07-05 12:00:00	143.702	144.78	142.72	144.58	210
2017-07-05 16:00:00	144.58	144.7	143.88	144.05	180
2017-07-06 12:00:00	143.05	143.46	142.413	143.172	210
2017-07-06 16:00:00	143.171	143.22	142.522	142.715	180
2017-07-07 12:00:00	142.903	144.26	142.9	144.24	210
2017-07-07 16:00:00	144.24	144.74	144.02	144.16	180
2017-07-10 12:00:00	144.16	145.51	143.36	145.493	210
2017-07-10 16:00:00	145.5	145.94	145.04	145.07	180
2017-07-11 12:00:00	144.654	145.724	144.37	145.101	210
2017-07-11 16:00:00	145.113	145.84	144.991	145.565	181
2017-07-12 12:00:00	145.95	146.152	144.824	145.25	210
2017-07-12 16:00:00	145.274	146.05	145.005	145.731	181
2017-07-13 12:00:00	145.54	148.48	145.512	148.36	210
2017-07-13 16:00:00	148.36	148.443	147.58	147.77	181
2017-07-14 12:00:00	147.984	148.802	147.33	148.7	210
2017-07-14 16:00:00	148.692	149.32	148.5	149.05	181
2017-07-17 12:00:00	148.881	150.855	148.57	150.061	210
2017-07-17 16:00:00	150.063	150.121	149.44	149.56	180
2017-07-18 12:00:00	149.15	149.73	148.67	149.66	210
2017-07-18 16:00:00	149.66	150.09	149.48	150.08	180
2017-07-19 12:00:00	150.531	151.02	149.942	151.01	210
2017-07-19 16:00:00	151.013	151.41	150.73	150.904	180
2017-07-20 12:00:00	151.62	151.725	150.18	150.77	210
2017-07-20 16:00:00	150.77	150.97	150.33	150.35	180
2017-07-21 12:00:00	149.87	150.33	148.88	150.31	210
2017-07-21 16:00:00	150.304	150.43	149.92	150.293	180
2017-07-24 12:00:00	150.521	151.92	150.014	151.862	210
2017-07-24 16:00:00	151.861	152.43	151.53	152.22	180
2017-07-25 12:00:00	152.345	153.83	152.29	153.4	210
2017-07-25 16:00:00	153.38	153.515	152.654	152.743	181
2017-07-26 12:00:00	153.405	153.92	153.054	153.6	210
2017-07-26 16:00:00	153.61	153.79	153.22	153.523	180
2017-07-27 12:00:00	153.79	153.96	150.36	150.8	210
2017-07-27 16:00:00	150.721	151.272	147.4	150.544	181
2017-07-28 12:00:00	149.71	150.224	149.28	150.043	210
2017-07-28 16:00:00	150.035	150.093	149.19	149.485	181
2017-07-31 12:00:00	149.9	150.31	148.24	148.743	210
2017-07-31 16:00:00	148.74	148.99	148.124	148.76	180
2017-08-01 12:00:00	149.33	149.4	148.4	149.04	210
2017-08-01 16:00:00	149.04	150.193	148.91	150.05	180
2017-08-02 12:00:00	159.48	159.72	156.16	157.102	210
2017-08-02 16:00:00	157.1	158.36	156.72	157.143	180
2017-08-03 12:00:00	157.03	157.2	155.28	155.913	210
2017-08-03 16:00:00	155.914	156.001	155.03	155.52	180
2017-08-04 12:00:00	156.004	157.35	155.68	156.101	210
2017-08-04 16:00:00	156.1	156.373	155.781	156.342	180
2017-08-07 12:00:00	156.963	158.184	156.66	157.933	210
2017-08-07 16:00:00	157.93	158.92	157.821	158.8	180
2017-08-08 12:00:00	158.6	161.81	158.26	161.19	210
2017-08-08 16:00:00	161.19	161.31	159.51	160.105	180
2017-08-09 12:00:00	159.26	161.04	159.21	160.31	210
2017-08-09 16:00:00	160.32	161.26	160.32	161.072	180
2017-08-10 12:00:00	159.773	159.953	156.432	156.86	210
2017-08-10 16:00:00	156.86	157.46	154.62	155.294	181
2017-08-11 12:00:00	156.54	158.56	156.05	157.81	210
2017-08-11 16:00:00	157.802	158.3	156.87	157.48	180
2017-08-14 12:00:00	159.323	159.7	158.75	159.341	210
2017-08-14 16:00:00	159.342	160.2	159.23	159.784	180
2017-08-15 12:00:00	160.59	162.18	160.14	162.16	210
2017-08-15 16:00:00	162.153	162.19	161.464	161.61	181
2017-08-16 12:00:00	161.9	162.5	160.94	161.72	210
2017-08-16 16:00:00	161.722	161.782	160.17	160.93	180
2017-08-17 12:00:00	160.45	160.695	158.403	158.7	210
2017-08-17 16:00:00	158.683	159.19	157.84	157.864	180
2017-08-18 12:00:00	157.815	159.48	156.724	159.14	210
2017-08-18 16:00:00	159.14	159.25	157.42	157.5	180
2017-08-21 12:00:00	157.41	157.86	155.11	157.2	210
2017-08-21 16:00:00	157.19	157.403	156.111	157.16	180
2017-08-22 12:00:00	158.2	159.99	158.013	159.71	210
2017-08-22 16:00:00	159.72	159.99	159.48	159.77	180
2017-08-23 12:00:00	159	160.45	158.87	159.871	210
2017-08-23 16:00:00	159.86	160.324	159.39	159.97	180
2017-08-24 12:00:00	160.45	160.68	158.55	159.13	210
2017-08-24 16:00:00	159.142	159.63	158.923	159.27	180
2017-08-25 12:00:00	159.69	160.56	159.251	159.81	210
2017-08-25 16:00:00	159.81	160.34	159.794	159.854	180
2017-08-28 12:00:00	160.154	161.99	159.94	161.155	210
2017-08-28 16:00:00	161.142	161.643	161	161.484	180
2017-08-29 12:00:00	160.053	162.95	160	162.28	210
2017-08-29 16:00:00	162.29	163.11	162.15	162.901	180
2017-08-30 12:00:00	163.71	163.863	162.6	162.792	210
2017-08-30 16:00:00	162.78	163.635	162.734	163.34	180
2017-08-31 12:00:00	163.635	164.513	163.483	164.05	210
2017-08-31 16:00:00	164.032	164.302	163.695	163.965	180
2017-09-01 12:00:00	164.733	164.93	163.805	163.95	210
2017-09-01 16:00:00	163.96	164.12	163.621	163.995	180
2017-09-05 12:00:00	163.68	164.22	160.595	161.16	210
2017-09-05 16:00:00	161.161	162.27	160.552	162.075	180
2017-09-06 12:00:00	162.731	162.974	160.512	161.84	210
2017-09-06 16:00:00	161.86	162.17	161.62	161.85	180
2017-09-07 12:00:00	162.07	162.19	160.35	161.03	211
2017-09-07 16:00:00	161.01	161.5	160.94	161.24	180
2017-09-08 12:00:00	160.84	161.14	159.3	159.68	210
2017-09-08 16:00:00	159.67	159.72	158.52	158.62	180
2017-09-11 12:00:00	160.57	162.03	159.894	161.49	210
2017-09-11 16:00:00	161.5	161.61	160.7	161.47	180
2017-09-12 12:00:00	162.7	162.73	160.31	161.15	210
2017-09-12 16:00:00	161.16	163.93	158.77	160.8	183
2017-09-13 12:00:00	159.805	159.82	157.9	158.803	211
2017-09-13 16:00:00	158.81	159.65	158.75	159.611	180
2017-09-14 12:00:00	159.08	159.392	158.403	158.82	210
2017-09-14 16:00:00	158.82	158.91	158.09	158.241	180
2017-09-15 12:00:00	158.189	160.958	157.999	160.068	210
2017-09-15 16:00:00	160.068	160.208	159.717	159.878	180
2017-09-18 12:00:00	160.067	160.468	159.047	159.588	210
2017-09-18 16:00:00	159.598	159.608	157.997	158.637	181
2017-09-19 12:00:00	159.458	159.758	158.448	159.108	210
2017-09-19 16:00:00	159.107	159.231	158.568	158.718	180
2017-09-20 12:00:00	157.988	158.208	153.828	155.668	210
2017-09-20 16:00:00	155.667	156.177	154.867	156.023	180
2017-09-21 12:00:00	155.648	155.648	152.748	153.887	212
2017-09-21 16:00:00	153.878	154.54	153.337	153.387	180
2017-09-22 12:00:00	152.007	152.258	150.557	151.129	211
2017-09-22 16:00:00	151.127	151.968	150.907	151.75	180
2017-09-25 12:00:00	149.967	151.808	149.177	150.768	210
2017-09-25 16:00:00	150.767	150.828	149.948	150.547	180
2017-09-26 12:00:00	151.747	153.017	151.687	152.557	210
2017-09-26 16:00:00	152.558	153.908	152.557	153.208	180
2017-09-27 12:00:00	153.787	154.661	153.538	154.138	210
2017-09-27 16:00:00	154.137	154.707	153.837	154.197	180
2017-09-28 12:00:00	153.748	154.247	152.697	153.158	210
2017-09-28 16:00:00	153.158	153.538	152.881	153.237	180
2017-09-29 12:00:00	153.208	153.968	151.997	153.817	210
2017-09-29 16:00:00	153.818	154.106	153.478	154.038	180
2017-10-02 12:00:00	154.157	154.438	152.717	153.098	210
2017-10-02 16:00:00	153.098	154.008	152.977	153.798	180
2017-10-03 12:00:00	153.998	155.078	153.898	154.708	210
2017-10-03 16:00:00	154.707	154.948	154.307	154.473	180
2017-10-04 12:00:00	153.607	153.848	152.467	153.578	210
2017-10-04 16:00:00	153.577	153.628	153.109	153.447	180
2017-10-05 12:00:00	154.118	155.348	154.052	154.888	210
2017-10-05 16:00:00	154.897	155.419	154.717	155.387	180
2017-10-06 12:00:00	154.878	155.488	154.557	155.028	210
2017-10-06 16:00:00	155.028	155.288	154.908	155.287	180
2017-10-09 12:00:00	155.847	156.717	155.488	156.038	210
2017-10-09 16:00:00	156.038	156.098	155.607	155.828	180
2017-10-10 12:00:00	155.968	156.558	155.097	155.967	210
2017-10-10 16:00:00	155.968	156.178	155.617	155.888	180
2017-10-11 12:00:00	155.847	156.958	155.738	156.667	210
2017-10-11 16:00:00	156.677	156.808	156.377	156.537	180
2017-10-12 12:00:00	156.328	157.358	156.267	156.758	210
2017-10-12 16:00:00	156.757	156.978	155.717	156.018	180
2017-10-13 12:00:00	156.738	157.138	156.407	156.717	210
2017-10-13 16:00:00	156.718	157.268	156.677	156.998	180
2017-10-16 12:00:00	157.848	159.648	157.628	159.427	210
2017-10-16 16:00:00	159.428	159.988	159.357	159.868	180
2017-10-17 12:00:00	159.808	160.858	159.228	159.758	210
2017-10-17 16:00:00	159.757	160.528	159.717	160.458	180
2017-10-18 12:00:00	160.407	160.688	159.757	160.347	210
2017-10-18 16:00:00	160.357	160.378	159.597	159.758	180
2017-10-19 12:00:00	156.587	157.048	155.047	155.058	210
2017-10-19 16:00:00	155.057	155.988	155.017	155.957	180
2017-10-20 12:00:00	156.915	157.737	156.528	157.417	210
2017-10-20 16:00:00	157.418	157.467	155.957	156.208	180
2017-10-23 12:00:00	156.848	157.678	155.898	157.478	210
2017-10-23 16:00:00	157.477	157.558	155.878	156.167	180
2017-10-24 12:00:00	156.247	157.408	156.197	157.008	210
2017-10-24 16:00:00	157.017	157.278	156.527	157.088	180
2017-10-25 12:00:00	156.848	157.527	155.267	156.008	210
2017-10-25 16:00:00	156.007	156.538	155.837	156.397	180
2017-10-26 12:00:00	157.088	157.808	156.777	157.367	210
2017-10-26 16:00:00	157.367	157.738	157.087	157.457	180
2017-10-27 12:00:00	159.247	162.938	158.688	162.218	210
2017-10-27 16:00:00	162.227	163.598	162.167	163.018	180
2017-10-30 12:00:00	163.82	168.06	163.72	166.48	210
2017-10-30 16:00:00	166.48	166.96	166.12	166.74	180
2017-10-31 12:00:00	167.9	169.19	166.959	168.85	210
2017-10-31 16:00:00	168.84	169.63	168.51	169.08	180
2017-11-01 12:00:00	169.865	169.93	166.17	166.55	210
2017-11-01 16:00:00	166.56	166.88	165.62	166.84	180
2017-11-02 12:00:00	167.5	168.188	165.267	167.708	210
2017-11-02 16:00:00	167.707	168.478	167.208	168.068	180
2017-11-03 12:00:00	173.967	174.237	171.117	173.068	210
2017-11-03 16:00:00	173.068	173.798	172.307	172.478	180
2017-11-06 12:00:00	172.198	174.888	171.717	174.558	150
2017-11-06 16:00:00	174.568	174.978	174.287	174.358	240
2017-11-07 12:00:00	173.898	175.238	173.597	174.458	150
2017-11-07 16:00:00	174.457	174.967	174.038	174.788	240
2017-11-08 12:00:00	174.628	175.488	174.328	175.407	150
2017-11-08 16:00:00	175.417	176.208	175.327	176.178	240
2017-11-09 12:00:00	175.118	176.078	174.667	174.848	150
2017-11-09 16:00:00	174.848	175.898	173.137	175.837	242
2017-11-10 12:00:00	175.185	175.348	174.268	175.008	150
2017-11-10 16:00:00	175.008	175.128	174.597	174.647	240
2017-11-13 12:00:00	173.508	174.487	173.397	174.238	150
2017-11-13 16:00:00	174.238	174.388	173.717	173.958	240
2017-11-14 12:00:00	173.037	173.438	172.107	172.978	150
2017-11-14 16:00:00	172.988	172.998	171.177	171.328	240
2017-11-15 12:00:00	169.887	170.307	168.378	169.468	150
2017-11-15 16:00:00	169.467	169.678	168.677	169.078	240
2017-11-16 12:00:00	171.157	171.398	170.297	171.288	150
2017-11-16 16:00:00	171.287	171.858	171.078	171.088	240
2017-11-17 12:00:00	171.037	171.378	169.827	170.717	150
2017-11-17 16:00:00	170.718	170.728	169.637	170.038	240
2017-11-20 12:00:00	170.278	170.538	169.597	169.938	150
2017-11-20 16:00:00	169.937	170.208	169.548	169.978	240
2017-11-21 12:00:00	170.981	173.688	170.858	173.517	150
2017-11-21 16:00:00	173.518	173.598	172.687	173.128	240
2017-11-22 12:00:00	173.327	174.988	173.047	174.257	150
2017-11-22 16:00:00	174.258	174.988	173.897	174.927	240
2017-11-24 12:00:00	175.027	175.458	174.637	175.127	150
2017-11-24 16:00:00	175.137	175.241	174.797	174.797	63
2017-11-27 12:00:00	174.957	174.977	173.328	174.057	150
2017-11-27 16:00:00	174.051	174.481	173.857	174.077	240
2017-11-28 12:00:00	174.227	174.858	172.697	172.969	150
2017-11-28 16:00:00	172.967	173.37	171.861	173.008	240
2017-11-29 12:00:00	172.518	172.897	167.257	167.362	150
2017-11-29 16:00:00	167.367	169.628	167.151	169.368	240
2017-11-30 12:00:00	170.457	171.488	168.447	170.958	150
2017-11-30 16:00:00	170.957	172.128	170.767	171.763	240
2017-12-01 12:00:00	169.948	171.658	168.527	169.837	150
2017-12-01 16:00:00	169.827	171.2	169.457	170.988	240
2017-12-04 12:00:00	172.437	172.601	170.067	171.478	150
2017-12-04 16:00:00	171.478	172.188	169.627	169.82	240
2017-12-05 12:00:00	169.148	171.508	168.417	170.848	150
2017-12-05 16:00:00	170.847	171.152	169.557	169.637	240
2017-12-06 12:00:00	167.277	170.188	166.458	169.567	150
2017-12-06 16:00:00	169.568	170.017	168.838	169.043	240
2017-12-07 12:00:00	168.957	170.367	168.918	169.748	150
2017-12-07 16:00:00	169.748	170.428	168.953	169.487	240
2017-12-08 12:00:00	170.228	170.979	169.627	169.898	150
2017-12-08 16:00:00	169.898	170.078	168.817	169.317	240
2017-12-11 12:00:00	169.127	172.188	168.797	171.783	150
2017-12-11 16:00:00	171.796	172.878	171.796	172.667	240
2017-12-12 12:00:00	172.068	172.367	171.467	171.967	150
2017-12-12 16:00:00	171.978	172.188	171.582	171.727	240
2017-12-13 12:00:00	172.557	173.518	172.487	172.887	150
2017-12-13 16:00:00	172.889	173.171	171.998	172.298	240
2017-12-14 12:00:00	172.398	173.117	171.648	172.277	150
2017-12-14 16:00:00	172.273	172.48	171.678	172.197	240
2017-12-15 12:00:00	173.047	173.398	172.597	172.997	150
2017-12-15 16:00:00	172.998	174.131	172.958	173.857	240
2017-12-18 12:00:00	174.848	176.678	174.848	176.508	150
2017-12-18 16:00:00	176.517	177.178	176.277	176.448	240
2017-12-19 12:00:00	174.667	175.358	174.087	174.507	150
2017-12-19 16:00:00	174.507	175.068	174.197	174.397	240
2017-12-20 12:00:00	174.868	175.408	173.257	174.299	150
2017-12-20 16:00:00	174.299	174.812	173.957	174.367	240
