Time	Open	High	Low	Close	Volume
2013-05-22 00:00:00	1658.773	1659.897	1655.867	1656.772	60
2013-05-23 00:00:00	1656.661	1658.399	1634.363	1654.364	1368
2013-05-24 00:00:00	1654.386	1655.695	1652.861	1653.375	165
2013-05-26 00:00:00	1653.384	1654.37	1649.363	1649.373	60
2013-05-27 00:00:00	1649.378	1658.179	1645.861	1657.19	1015
2013-05-28 00:00:00	1657.165	1674.197	1653.363	1655.087	1366
2013-05-29 00:00:00	1655.084	1657.9	1639.494	1649.666	1370
2013-05-30 00:00:00	1649.666	1661.997	1642.186	1656.682	1364
2013-05-31 00:00:00	1656.683	1659.188	1628.661	1628.661	1177
2013-06-02 00:00:00	1632.177	1632.195	1629.661	1631.463	44
2013-06-03 00:00:00	1627.382	1640.098	1622.087	1634.365	512
2013-06-04 00:00:00	1634.384	1646.7	1623.173	1632.19	1368
2013-06-05 00:00:00	1631.977	1632.688	1606.47	1612.469	1368
2013-06-06 00:00:00	1612.483	1624.966	1597.686	1624.488	1365
2013-06-07 00:00:00	1624.49	1644.693	1619.17	1640.668	1175
2013-06-09 00:00:00	1638.967	1640.195	1638.461	1638.995	60
2013-06-10 00:00:00	1638.986	1649.191	1638.66	1642.175	1367
2013-06-11 00:00:00	1642.184	1642.999	1622.463	1628.682	1365
2013-06-12 00:00:00	1628.674	1638.473	1609.261	1609.762	1084
2013-06-13 00:00:00	1609.796	1639.995	1597.97	1634.471	1363
2013-06-14 00:00:00	1634.493	1640.99	1623.475	1624.273	1184
2013-06-16 00:00:00	1628.274	1629.997	1627.462	1629.267	60
2013-06-17 00:00:00	1629.164	1645.285	1629.164	1639.497	1134
2013-06-18 00:00:00	1639.475	1654.199	1637.972	1651.583	1338
2013-06-19 00:00:00	1651.492	1654.691	1622.674	1625.398	1366
2013-06-20 00:00:00	1625.589	1625.896	1583.163	1590.461	1367
2013-06-21 00:00:00	1590.471	1602.978	1576.486	1589.487	1180
2013-06-23 00:00:00	1590.999	1591.192	1586.662	1586.662	60
2013-06-24 00:00:00	1586.68	1586.986	1559.677	1576.361	1370
2013-06-25 00:00:00	1576.391	1593.983	1564.894	1584.676	1371
2013-06-26 00:00:00	1584.692	1606.973	1579.361	1602.174	1358
2013-06-27 00:00:00	1602.194	1619.984	1601.477	1611.663	1361
2013-06-28 00:00:00	1611.674	1620.16	1600.186	1603.484	1180
2013-06-30 00:00:00	1605.179	1605.179	1599.663	1600.491	60
2013-07-01 00:00:00	1600.473	1626.668	1599.673	1616.691	1366
2013-07-02 00:00:00	1616.682	1624.19	1606.175	1613.192	1366
2013-07-03 00:00:00	1613.194	1618.688	1599.96	1615.662	1148
2013-07-04 00:00:00	1615.688	1629.998	1614.964	1627.988	1050
2013-07-05 00:00:00	1627.982	1636.493	1614.16	1634.984	1179
2013-07-07 00:00:00	1636.397	1637.697	1636.163	1637.689	60
2013-07-08 00:00:00	1637.691	1645.184	1631.974	1641.962	1359
2013-07-09 00:00:00	1641.976	1654.185	1641.464	1651.699	1337
2013-07-10 00:00:00	1651.461	1668.997	1646.667	1668.166	1359
2013-07-11 00:00:00	1668.193	1676.699	1666.171	1671.867	1340
2013-07-12 00:00:00	1671.86	1679.197	1671.683	1675.377	1152
2013-07-14 00:00:00	1676.885	1676.898	1675.862	1676.684	60
2013-07-15 00:00:00	1676.679	1684.388	1676.377	1682.364	1312
2013-07-16 00:00:00	1682.367	1684.198	1671.477	1676.167	1335
2013-07-17 00:00:00	1676.169	1685.193	1670.676	1677.496	1350
2013-07-18 00:00:00	1677.499	1693.177	1676.664	1683.971	1338
2013-07-19 00:00:00	1684	1695.162	1680.163	1694.676	1132
2013-07-21 00:00:00	1696.169	1696.997	1695.479	1696.672	60
2013-07-22 00:00:00	1696.697	1698.979	1690.486	1696.694	1311
2013-07-23 00:00:00	1696.67	1700.375	1690.991	1692.163	1321
2013-07-24 00:00:00	1692.179	1699.971	1682.462	1686.497	1344
2013-07-25 00:00:00	1686.482	1691.298	1676.68	1689.797	1340
2013-07-26 00:00:00	1689.784	1693.5	1675.469	1691.679	1148
2013-07-28 00:00:00	1691.469	1692.192	1690.962	1691.983	60
2013-07-29 00:00:00	1691.965	1691.965	1681.47	1689.175	1340
2013-07-30 00:00:00	1689.166	1692.962	1682.169	1688.689	1346
2013-07-31 00:00:00	1688.682	1698.199	1684.662	1691.965	1339
2013-08-01 00:00:00	1691.971	1707.479	1691.162	1705.493	1323
2013-08-02 00:00:00	1705.488	1708.67	1699.661	1707.172	1145
2013-08-04 00:00:00	1706.573	1706.573	1705.16	1705.468	60
2013-08-05 00:00:00	1705.482	1708.687	1702.471	1702.683	1298
2013-08-06 00:00:00	1702.696	1707.7	1692.998	1695.196	1314
2013-08-07 00:00:00	1695.168	1695.799	1684.489	1695.286	1341
2013-08-08 00:00:00	1695.299	1700.297	1688.087	1695.074	1313
2013-08-09 00:00:00	1695.096	1699.097	1689.263	1694.065	814
2013-08-12 00:00:00	1682.178	1691.198	1678.361	1690.274	871
2013-08-13 00:00:00	1690.296	1697.177	1682.182	1692.888	1339
2013-08-14 00:00:00	1692.869	1695.664	1679.57	1681.698	1351
2013-08-15 00:00:00	1681.975	1684.198	1656.965	1658.672	1352
2013-08-16 00:00:00	1658.677	1664.199	1652.181	1652.867	1168
2013-08-18 00:00:00	1654.589	1655.1	1653.569	1653.569	60
2013-08-19 00:00:00	1653.586	1659.069	1644.57	1649.083	1350
2013-08-20 00:00:00	1649.064	1658.462	1643.362	1652.187	1335
2013-08-21 00:00:00	1652.191	1656.99	1633.962	1635.17	1362
2013-08-22 00:00:00	1635.197	1659.998	1635.16	1658.185	1329
2013-08-23 00:00:00	1658.184	1664.987	1653.161	1663.675	1160
2013-08-25 00:00:00	1663.489	1663.994	1662.991	1663.677	44
2013-08-26 00:00:00	1663.677	1667.7	1661.961	1662.692	259
2013-08-27 00:00:00	1647.988	1648.195	1628.692	1633.485	777
2013-08-28 00:00:00	1633.468	1641.173	1627.474	1632.689	1250
2013-08-29 00:00:00	1632.696	1646.5	1629.879	1639.469	1337
2013-08-30 00:00:00	1639.47	1646.697	1627.465	1633.964	1178
2013-09-01 00:00:00	1642.198	1643.495	1641.663	1643.182	16
2013-09-02 00:00:00	1646.993	1650.199	1645.664	1648.992	646
2013-09-03 00:00:00	1648.998	1651.661	1632.687	1638.697	1364
2013-09-04 00:00:00	1638.68	1656.498	1636.473	1654.962	1336
2013-09-05 00:00:00	1654.979	1659.471	1649.968	1650.189	1346
2013-09-06 00:00:00	1650.174	1664.878	1639.868	1655.174	1168
2013-09-08 00:00:00	1657.689	1657.866	1655.685	1656.394	60
2013-09-09 00:00:00	1656.396	1672.991	1655.86	1671.58	1259
2013-09-10 00:00:00	1671.65	1683.799	1669.812	1681.577	1264
2013-09-11 00:00:00	1681.658	1690.187	1678.223	1687.592	1248
2013-09-12 00:00:00	1687.668	1689.691	1681.388	1686.862	1298
2013-09-13 00:00:00	1686.885	1690.482	1680.662	1689.993	1129
2013-09-15 00:00:00	1706.464	1707.299	1706.261	1706.666	60
2013-09-16 00:00:00	1706.775	1709.299	1694.66	1695.68	1329
2013-09-17 00:00:00	1695.683	1706.4	1694.361	1705.683	1304
2013-09-18 00:00:00	1705.69	1729.729	1699.867	1725.375	1256
2013-09-19 00:00:00	1725.107	1733.116	1719.604	1721.777	1198
2013-09-20 00:00:00	1721.675	1725.495	1710.776	1711.375	1010
2013-09-22 00:00:00	1708.306	1709.485	1707.818	1708.142	60
2013-09-23 00:00:00	1708.263	1713.997	1696.127	1697.478	1253
2013-09-24 00:00:00	1697.39	1707.489	1694.319	1698.247	1246
2013-09-25 00:00:00	1698.156	1701.438	1691.289	1693.744	1249
2013-09-26 00:00:00	1693.676	1703.809	1692.724	1699.639	1253
2013-09-27 00:00:00	1699.798	1700.279	1686.601	1688.629	729
2013-09-30 00:00:00	1682.352	1684.657	1674.687	1682.664	202
2013-10-01 00:00:00	1681.992	1695.996	1681.867	1694.083	374
2013-10-03 00:00:00	1691.55	1691.55	1670.041	1674.096	189
2013-10-04 00:00:00	1678.237	1691.665	1676.983	1690.168	376
2013-10-07 00:00:00	1690.276	1690.276	1674.36	1675.838	376
2013-10-08 00:00:00	1675.875	1676.484	1654.855	1654.855	378
2013-10-09 00:00:00	1655.167	1661.63	1645.562	1655.598	376
2013-10-10 00:00:00	1655.686	1692.343	1655.505	1692.061	378
2013-10-11 00:00:00	1690.362	1703.372	1688.512	1703.193	376
2013-10-17 00:00:00	1721.532	1731.962	1714.111	1731.552	573
2013-10-18 00:00:00	1731.563	1741.201	1731.563	1738.053	273
2013-10-21 00:00:00	1744.491	1747.782	1740.661	1744.652	516
2013-10-22 00:00:00	1744.652	1759.322	1742.183	1752.431	503
2013-10-23 00:00:00	1752.523	1758.152	1740.492	1744.243	600
2013-10-24 00:00:00	1744.192	1748.382	1744.013	1746.372	185
2013-10-27 00:00:00	1754.565	1755.504	1754.513	1755.211	56
2013-10-28 00:00:00	1755.212	1765.471	1754.914	1760.965	1031
2013-10-29 00:00:00	1760.989	1773.49	1759.69	1770.98	1295
2013-10-30 00:00:00	1770.985	1777.982	1756.666	1759.259	1290
2013-10-31 00:00:00	1759.263	1768.579	1755.296	1759.078	1301
2013-11-01 00:00:00	1759.097	1765.648	1752.577	1759.287	1142
2013-11-03 00:00:00	1759.764	1761.796	1759.559	1761.78	59
2013-11-04 00:00:00	1761.767	1768.794	1760.58	1767.568	1325
2013-11-05 00:00:00	1767.578	1768.795	1755.584	1762.465	1323
2013-11-06 00:00:00	1762.486	1773.683	1762.157	1766.265	1315
2013-11-07 00:00:00	1766.594	1777.767	1746.072	1750.767	1326
2013-11-08 00:00:00	1750.771	1771.084	1740.057	1768.663	1215
2013-11-10 00:00:00	1767.968	1769.968	1767.967	1768.662	59
2013-11-11 00:00:00	1768.682	1773.494	1766.159	1771.994	1326
2013-11-12 00:00:00	1771.963	1772.996	1761.959	1768.457	1329
2013-11-13 00:00:00	1768.467	1785.962	1757.172	1785.471	1334
2013-11-14 00:00:00	1785.475	1791.495	1780.188	1789.694	1330
2013-11-15 00:00:00	1789.686	1798.584	1789.391	1796.372	1189
2013-11-17 00:00:00	1795.894	1796.09	1794.384	1794.878	59
2013-11-18 00:00:00	1794.889	1802.375	1787.968	1792.159	1289
2013-11-19 00:00:00	1791.888	1795.959	1784.467	1786.99	1325
2013-11-20 00:00:00	1786.998	1795.708	1776.968	1781.681	1340
2013-11-21 00:00:00	1781.674	1797.137	1777.663	1795.976	1324
2013-11-22 00:00:00	1795.991	1804.724	1793.257	1802.466	1199
2013-11-24 00:00:00	1807.787	1810.288	1807.262	1809.779	59
2013-11-25 00:00:00	1809.798	1809.983	1799.966	1804.565	1328
2013-11-26 00:00:00	1804.372	1808.405	1800.567	1803.095	1325
2013-11-27 00:00:00	1803.072	1808.394	1802.259	1806.669	1316
2013-11-28 00:00:00	1806.873	1810.871	1806.359	1808.883	1012
2013-11-29 00:00:00	1808.873	1813.506	1804.003	1805.176	994
2013-12-01 00:00:00	1806.689	1807.887	1806.36	1806.868	60
2013-12-02 00:00:00	1806.676	1809.996	1798.377	1802.257	1317
2013-12-03 00:00:00	1802.082	1802.591	1788.853	1793.692	1302
2013-12-04 00:00:00	1793.666	1800.196	1778.661	1792.994	1293
2013-12-05 00:00:00	1792.996	1795.079	1783.147	1786.676	1327
2013-12-06 00:00:00	1786.664	1806.019	1784.412	1805.683	1194
2013-12-08 00:00:00	1807.692	1807.697	1806.958	1807.196	60
2013-12-09 00:00:00	1807.172	1811.683	1805.014	1810.677	1315
2013-12-10 00:00:00	1810.662	1811.692	1801.479	1807.97	1305
