Time	Open	High	Low	Close	Volume
2006-12-31 20:00:00	635.679	636.194	635.306	635.624	20
2007-01-01 00:00:00	635.784	636.169	635.009	635.608	97
2007-01-01 04:00:00	635.796	636.22	635.201	636.094	104
2007-01-01 08:00:00	636.085	636.225	635.247	635.485	92
2007-01-01 12:00:00	636.109	636.189	635.117	636.095	98
2007-01-01 16:00:00	636.082	636.185	635.006	635.746	87
2007-01-01 20:00:00	635.43	637.103	635.122	636.533	163
2007-01-02 00:00:00	636.093	637.64	635.595	636.938	219
2007-01-02 04:00:00	636.981	639.093	636.168	638.39	226
2007-01-02 08:00:00	638.748	640.802	637.995	638.876	236
2007-01-02 12:00:00	639.273	640.509	637.925	639.917	229
2007-01-02 16:00:00	639.794	640.698	638.71	639.073	203
2007-01-02 20:00:00	639.363	640.395	638.612	640.01	159
2007-01-03 00:00:00	639.379	640.35	638.524	639.319	201
2007-01-03 04:00:00	639.196	640.994	637.763	638.677	212
2007-01-03 08:00:00	638.184	638.814	632.146	633.992	240
2007-01-03 12:00:00	633.327	644.663	628.488	629.032	240
2007-01-03 16:00:00	628.602	629.992	624.634	626.777	235
2007-01-03 20:00:00	626.654	628.16	625.778	627.512	184
2007-01-04 00:00:00	627.18	630.352	626.787	628.469	221
2007-01-04 04:00:00	628.052	629.689	623.709	625.352	229
2007-01-04 08:00:00	625.589	628.733	623.47	627.719	239
2007-01-04 12:00:00	627.839	629.549	624.099	627.064	240
2007-01-04 16:00:00	626.476	627.133	619.6	621.074	239
2007-01-04 20:00:00	620.826	623.048	620.352	622.485	199
2007-01-05 00:00:00	622.221	623.589	621.585	622.566	225
2007-01-05 04:00:00	622.572	624.194	621.416	622.418	230
2007-01-05 08:00:00	622.539	625.768	621.437	623.981	240
2007-01-05 12:00:00	624.129	624.432	601.591	606.452	240
2007-01-05 16:00:00	606.566	607.706	602.272	605.823	238
2007-01-05 20:00:00	606.141	607.507	605.613	606.841	52
2007-01-07 20:00:00	606.711	608.966	606.274	608.257	127
2007-01-08 00:00:00	607.818	608.822	606.321	607.861	229
2007-01-08 04:00:00	607.93	609.147	605.979	607.158	232
2007-01-08 08:00:00	607.121	608.63	606.421	607.165	236
2007-01-08 12:00:00	607.449	609.295	602.943	605.755	240
2007-01-08 16:00:00	605.856	610.13	605.413	608.936	223
2007-01-08 20:00:00	608.783	612.101	608.236	612.001	191
2007-01-09 00:00:00	611.562	613.138	611.067	611.861	225
2007-01-09 04:00:00	611.732	613.718	610.863	611.863	223
2007-01-09 08:00:00	612.105	612.878	606.829	607.772	236
2007-01-09 12:00:00	607.762	610.543	605.281	608.033	233
2007-01-09 16:00:00	607.456	615.662	607.422	612.675	235
2007-01-09 20:00:00	612.678	613.884	610.469	611.132	192
2007-01-10 00:00:00	610.783	612.843	610.361	611.082	214
2007-01-10 04:00:00	611.128	613.01	609.513	610.322	223
2007-01-10 08:00:00	609.666	612.914	608.102	611.953	239
2007-01-10 12:00:00	611.929	612.478	605.153	611.628	240
2007-01-10 16:00:00	611.599	612.459	609.516	609.86	240
2007-01-10 20:00:00	609.462	611.764	609.261	609.878	240
2007-01-11 00:00:00	609.387	610.207	607.982	608.464	240
2007-01-11 04:00:00	608.375	612.607	608.051	611.518	240
2007-01-11 08:00:00	611.603	613.883	610.234	612.975	240
2007-01-11 12:00:00	613.013	615.785	610.408	613.077	240
2007-01-11 16:00:00	612.441	613.79	609.817	610.6	240
2007-01-11 20:00:00	610.503	612.474	609.822	610.238	240
2007-01-12 00:00:00	609.616	612.32	608.678	611.926	240
